Time,Src_IP,Dst_IP,S_Port,D_Port,Flags,Len,Win,TTL,Seq,Ack,Payload_Size,IAT
19:11:29.840,10.0.3.10,10.0.2.186,80,13198,18,58,64240,63,1199714084,1606188339,0,0.007
19:11:29.841,10.0.3.10,10.0.2.123,80,25278,18,58,64240,63,1083496515,2078506911,0,0.001
19:11:29.879,10.0.2.51,10.0.3.10,36187,80,18,71,4073,62,66209671,0,17,0.038
19:11:29.884,10.0.3.10,10.0.2.51,80,36187,4,54,0,63,0,0,0,0.005
19:11:29.952,10.0.2.126,10.0.3.10,23323,80,1,71,12727,62,708831517,0,17,0.068
19:11:30.036,10.0.2.186,10.0.3.10,47143,80,2,113,7433,62,1545856721,0,59,0.084
19:11:30.037,10.0.3.10,10.0.2.186,80,47143,18,58,64240,63,2565348499,1545856722,0,0.001
19:11:30.099,10.0.3.10,10.0.2.251,80,19761,18,58,64240,63,1245070747,1847522901,0,0.062
19:11:30.123,10.0.2.119,10.0.3.10,1461,80,24,114,17243,62,1028070240,0,60,0.024
19:11:30.125,10.0.3.10,10.0.2.119,80,1461,4,54,0,63,0,0,0,0.002
19:11:30.224,10.0.2.251,10.0.3.10,48711,80,32,113,11603,62,3368270283,0,59,0.099
19:11:30.288,10.0.3.10,10.0.2.119,80,47999,18,58,64240,63,626508097,707515275,0,0.064
19:11:30.301,10.0.2.57,10.0.3.10,65337,80,2,99,22489,62,660010689,0,45,0.013
19:11:30.301,10.0.3.10,10.0.2.57,80,65337,18,58,64240,63,2056559566,660010690,0,0.0
19:11:30.383,10.0.2.188,10.0.3.10,24840,80,2,65,7291,62,339051828,0,11,0.082
19:11:30.384,10.0.3.10,10.0.2.58,80,12473,18,58,64240,63,1692563779,3674634774,0,0.001
19:11:30.384,10.0.3.10,10.0.2.188,80,24840,18,58,64240,63,1309083516,339051829,0,0.0
19:11:30.452,10.0.3.10,10.0.2.123,80,44801,18,58,64240,63,2178483579,3459216589,0,0.068
19:11:30.464,10.0.2.55,10.0.3.10,25742,80,18,67,1294,62,314741200,0,13,0.012
19:11:30.468,10.0.3.10,10.0.2.55,80,25742,4,54,0,63,0,0,0,0.004
19:11:30.516,10.0.3.10,10.0.2.57,80,22302,18,58,64240,63,1974982750,1557462477,0,0.048
19:11:30.530,10.0.2.52,10.0.3.10,40020,80,32,92,27526,62,1983088297,0,38,0.014
19:11:30.583,10.0.3.10,10.0.2.62,80,34401,18,58,64240,63,1147098296,673628849,0,0.053
19:11:30.584,10.0.2.247,10.0.3.10,16914,80,24,111,7617,62,2496841098,0,57,0.001
19:11:30.587,10.0.3.10,10.0.2.247,80,16914,4,54,0,63,0,0,0,0.003
19:11:30.659,10.0.2.121,10.0.3.10,12701,80,32,109,16844,62,3269518040,0,55,0.072
19:11:30.703,10.0.2.55,10.0.3.10,45837,80,18,114,13137,62,1843642075,0,60,0.044
19:11:30.705,10.0.3.10,10.0.2.55,80,45837,4,54,0,63,0,0,0,0.002
19:11:30.800,10.0.2.122,10.0.3.10,46637,80,32,108,5010,62,3885754231,0,54,0.095
19:11:30.805,10.0.3.10,10.0.2.252,80,50721,18,58,64240,63,1019103857,313185849,0,0.005
19:11:30.868,10.0.3.10,10.0.2.51,80,59874,18,58,64240,63,2644777974,3577300776,0,0.063
19:11:30.887,10.0.2.190,10.0.3.10,46625,80,2,100,20318,62,3896069929,0,46,0.019
19:11:30.888,10.0.3.10,10.0.2.190,80,46625,18,58,64240,63,782292178,3896069930,0,0.001
19:11:30.971,10.0.2.251,10.0.3.10,46029,80,32,90,18607,62,2733289028,0,36,0.083
19:11:31.029,10.0.2.254,10.0.3.10,60063,80,18,77,24154,62,3449589441,0,23,0.058
19:11:31.030,10.0.3.10,10.0.2.254,80,60063,4,54,0,63,0,0,0,0.001
19:11:31.056,10.0.3.10,10.0.2.186,80,47143,18,58,64240,63,2565348499,1545856722,0,0.026
19:11:31.057,10.0.3.10,10.0.2.184,80,44220,18,58,64240,63,1887612742,2776383090,0,0.001
19:11:31.087,10.0.2.188,10.0.3.10,12350,80,1,98,13535,62,2603009026,0,44,0.03
19:11:31.120,10.0.3.10,10.0.2.248,80,44705,18,58,64240,63,1245273280,1111810473,0,0.033
19:11:31.194,10.0.2.117,10.0.3.10,52240,80,2,106,1574,62,2547122597,0,52,0.074
19:11:31.196,10.0.3.10,10.0.2.117,80,52240,18,58,64240,63,3493598636,2547122598,0,0.002
19:11:31.234,10.0.2.54,10.0.3.10,55016,80,24,112,17348,62,3425229643,0,58,0.038
19:11:31.235,10.0.3.10,10.0.2.54,80,55016,4,54,0,63,0,0,0,0.001
19:11:31.281,10.0.2.252,10.0.3.10,64121,80,24,108,21573,62,3654422981,0,54,0.046
19:11:31.282,10.0.3.10,10.0.2.252,80,64121,4,54,0,63,0,0,0,0.001
19:11:31.315,10.0.3.10,10.0.2.57,80,65337,18,58,64240,63,2056559566,660010690,0,0.033
19:11:31.367,10.0.2.192,10.0.3.10,24744,80,1,83,11336,62,3271970720,0,29,0.052
19:11:31.402,10.0.2.226,10.0.3.10,20069,80,2,54,64240,62,2461475719,0,0,0.035
19:11:31.403,10.0.3.10,10.0.2.226,80,20069,18,58,64240,63,923048105,2461475720,0,0.001
19:11:31.411,10.0.3.10,10.0.2.188,80,24840,18,58,64240,63,1309083516,339051829,0,0.008
19:11:31.414,10.0.2.182,10.0.3.10,57697,80,2,108,10413,62,1108968913,0,54,0.003
19:11:31.416,10.0.3.10,10.0.2.182,80,57697,18,58,64240,63,2021017669,1108968914,0,0.002
19:11:31.454,10.0.2.226,10.0.3.10,20069,80,24,151,64240,62,2461475720,1546906439,97,0.038
19:11:31.455,10.0.3.10,10.0.2.226,80,20069,4,54,0,63,1546906439,0,0,0.001
19:11:31.498,10.0.2.191,10.0.3.10,19407,80,32,94,1296,62,3038428173,0,40,0.043
19:11:31.562,10.0.2.252,10.0.3.10,54648,80,24,91,11036,62,3414590564,0,37,0.064
19:11:31.563,10.0.3.10,10.0.2.252,80,54648,4,54,0,63,0,0,0,0.001
19:11:31.632,10.0.3.10,10.0.2.52,80,11336,18,58,64240,63,2482328678,1204828020,0,0.069
19:11:31.636,10.0.2.247,10.0.3.10,28533,80,32,70,1917,62,2167394068,0,16,0.004
19:11:31.637,10.0.3.10,10.0.2.249,80,10609,18,58,64240,63,22377712,259542561,0,0.001
19:11:31.638,10.0.3.10,10.0.2.129,80,21244,18,58,64240,63,3057021755,1350815444,0,0.001
19:11:31.708,10.0.2.186,10.0.3.10,15735,80,18,89,16154,62,3246707295,0,35,0.07
19:11:31.710,10.0.3.10,10.0.2.186,80,15735,4,54,0,63,0,0,0,0.002
19:11:31.771,10.0.2.120,10.0.3.10,21872,80,24,110,27482,62,1467277821,0,56,0.061
19:11:31.771,10.0.3.10,10.0.2.120,80,21872,4,54,0,63,0,0,0,0.0
19:11:31.813,10.0.2.198,10.0.3.10,57620,80,2,54,64240,62,2208591874,0,0,0.042
19:11:31.815,10.0.3.10,10.0.2.198,80,57620,18,58,64240,63,1400111651,2208591875,0,0.002
19:11:31.853,10.0.2.64,10.0.3.10,13909,80,2,90,4175,62,793345863,0,36,0.038
19:11:31.853,10.0.3.10,10.0.2.64,80,13909,18,58,64240,63,1762190371,793345864,0,0.0
19:11:31.862,10.0.2.198,10.0.3.10,57620,80,24,161,64240,62,2208591875,3975095344,107,0.009
19:11:31.863,10.0.3.10,10.0.2.198,80,57620,4,54,0,63,3975095344,0,0,0.001
19:11:31.888,10.0.3.10,10.0.2.249,80,60778,18,58,64240,63,3160198621,3266970745,0,0.025
19:11:31.889,10.0.3.10,10.0.2.8,80,15883,18,58,64240,63,2803331345,1019433307,0,0.001
19:11:31.902,10.0.2.122,10.0.3.10,11323,80,32,106,12328,62,1024283295,0,52,0.013
19:11:31.919,10.0.3.10,10.0.2.190,80,46625,18,58,64240,63,782292178,3896069930,0,0.017
19:11:31.963,10.0.2.192,10.0.3.10,28453,80,32,108,6428,62,1461584434,0,54,0.044
19:11:32.058,10.0.2.117,10.0.3.10,29526,80,2,99,24201,62,165598714,0,45,0.095
19:11:32.060,10.0.3.10,10.0.2.117,80,29526,18,58,64240,63,2647628327,165598715,0,0.002
19:11:32.115,10.0.2.120,10.0.3.10,42109,80,32,95,15366,62,1809552605,0,41,0.055
19:11:32.145,10.0.3.10,10.0.2.121,80,42807,18,58,64240,63,3093198595,2642507984,0,0.03
19:11:32.146,10.0.3.10,10.0.2.73,80,33639,18,58,64240,63,3828508423,116148558,0,0.001
19:11:32.184,10.0.2.197,10.0.3.10,44136,80,2,54,64240,62,1879759052,0,0,0.038
19:11:32.185,10.0.3.10,10.0.2.197,80,44136,18,58,64240,63,2197437586,1879759053,0,0.001
19:11:32.208,10.0.3.10,10.0.2.117,80,52240,18,58,64240,63,3493598636,2547122598,0,0.023
19:11:32.215,10.0.2.55,10.0.3.10,7878,80,18,111,20547,62,1405699629,0,57,0.007
19:11:32.217,10.0.3.10,10.0.2.55,80,7878,4,54,0,63,0,0,0,0.002
19:11:32.245,10.0.2.197,10.0.3.10,44136,80,24,150,64240,62,1879759053,737341294,96,0.028
19:11:32.247,10.0.3.10,10.0.2.197,80,44136,4,54,0,63,737341294,0,0,0.002
19:11:32.287,10.0.2.118,10.0.3.10,57575,80,24,102,13158,62,142833737,0,48,0.04
19:11:32.289,10.0.3.10,10.0.2.118,80,57575,4,54,0,63,0,0,0,0.002
19:11:32.351,10.0.2.246,10.0.3.10,30652,80,24,76,20760,62,247422381,0,22,0.062
19:11:32.352,10.0.3.10,10.0.2.246,80,30652,4,54,0,63,0,0,0,0.001
19:11:32.398,10.0.2.60,10.0.3.10,31743,80,24,91,17857,62,2853491424,0,37,0.046
19:11:32.400,10.0.3.10,10.0.2.60,80,31743,4,54,0,63,0,0,0,0.002
19:11:32.432,10.0.3.10,10.0.2.182,80,57697,18,58,64240,63,2021017669,1108968914,0,0.032
19:11:32.433,10.0.3.10,10.0.2.226,80,20069,18,58,64240,63,923048105,2461475720,0,0.001
19:11:32.454,10.0.2.55,10.0.3.10,59140,80,32,93,12686,62,815033855,0,39,0.021
19:11:32.495,10.0.2.254,10.0.3.10,64045,80,18,75,18755,62,911565251,0,21,0.041
19:11:32.498,10.0.3.10,10.0.2.254,80,64045,4,54,0,63,0,0,0,0.003
19:11:32.534,10.0.2.200,10.0.3.10,60737,80,2,54,64240,62,1749895972,0,0,0.036
19:11:32.543,10.0.3.10,10.0.2.200,80,60737,18,58,64240,63,3401514655,1749895973,0,0.009
19:11:32.594,10.0.2.191,10.0.3.10,59414,80,18,85,17357,62,2535292061,0,31,0.051
19:11:32.595,10.0.2.200,10.0.3.10,60737,80,24,151,64240,62,1749895973,2072158430,97,0.001
19:11:32.597,10.0.3.10,10.0.2.191,80,59414,4,54,0,63,0,0,0,0.002
19:11:32.598,10.0.3.10,10.0.2.200,80,60737,4,54,0,63,2072158430,0,0,0.001
19:11:32.659,10.0.2.59,10.0.3.10,39589,80,24,81,24009,62,3366591373,0,27,0.061
19:11:32.660,10.0.3.10,10.0.2.249,80,56918,18,58,64240,63,407332444,3512358803,0,0.001
19:11:32.661,10.0.3.10,10.0.2.59,80,39589,4,54,0,63,0,0,0,0.001
19:11:32.711,10.0.2.123,10.0.3.10,58690,80,18,85,17908,62,2577827626,0,31,0.05
19:11:32.712,10.0.3.10,10.0.2.123,80,58690,4,54,0,63,0,0,0,0.001
19:11:32.771,10.0.2.252,10.0.3.10,40664,80,24,64,25800,62,1974412496,0,10,0.059
19:11:32.775,10.0.3.10,10.0.2.252,80,40664,4,54,0,63,0,0,0,0.004
19:11:32.815,10.0.3.10,10.0.2.252,80,50721,18,58,64240,63,1019103857,313185849,0,0.04
19:11:32.816,10.0.3.10,10.0.2.198,80,57620,18,58,64240,63,1400111651,2208591875,0,0.001
19:11:32.861,10.0.2.63,10.0.3.10,34815,80,18,103,2651,62,1795029355,0,49,0.045
19:11:32.862,10.0.3.10,10.0.2.63,80,34815,4,54,0,63,0,0,0,0.001
19:11:32.879,10.0.3.10,10.0.2.64,80,13909,18,58,64240,63,1762190371,793345864,0,0.017
19:11:32.911,10.0.3.10,10.0.2.5,80,23225,18,58,64240,63,1448667055,2135162200,0,0.032
19:11:32.912,10.0.3.10,10.0.2.140,80,55019,18,58,64240,63,4085880924,200488085,0,0.001
19:11:32.955,10.0.2.181,10.0.3.10,52564,80,2,113,6280,62,1685945506,0,59,0.043
19:11:32.956,10.0.3.10,10.0.2.181,80,52564,18,58,64240,63,2928630522,1685945507,0,0.001
19:11:32.982,10.0.2.243,10.0.3.10,40430,80,2,54,64240,62,1676206149,0,0,0.026
19:11:32.982,10.0.3.10,10.0.2.243,80,40430,18,58,64240,63,2655735293,1676206150,0,0.0
19:11:33.031,10.0.2.243,10.0.3.10,40430,80,24,161,64240,62,1676206150,824029931,107,0.049
19:11:33.031,10.0.3.10,10.0.2.243,80,40430,4,54,0,63,824029931,0,0,0.0
19:11:33.055,10.0.2.182,10.0.3.10,28128,80,24,88,2343,62,2241871774,0,34,0.024
19:11:33.057,10.0.3.10,10.0.2.182,80,28128,4,54,0,63,0,0,0,0.002
19:11:33.075,10.0.3.10,10.0.2.186,80,47143,18,58,64240,63,2565348499,1545856722,0,0.018
19:11:33.076,10.0.3.10,10.0.2.117,80,29526,18,58,64240,63,2647628327,165598715,0,0.001
19:11:33.107,10.0.2.249,10.0.3.10,56573,80,2,89,5377,62,389039058,0,35,0.031
19:11:33.110,10.0.3.10,10.0.2.249,80,56573,18,58,64240,63,2174778986,389039059,0,0.003
19:11:33.167,10.0.3.10,10.0.2.61,80,56164,18,58,64240,63,2109575505,1502571263,0,0.057
19:11:33.169,10.0.3.10,10.0.2.7,80,16924,18,58,64240,63,279099319,3528923660,0,0.002
19:11:33.187,10.0.2.57,10.0.3.10,4026,80,18,101,8337,62,205784890,0,47,0.018
19:11:33.191,10.0.3.10,10.0.2.57,80,4026,4,54,0,63,0,0,0,0.004
19:11:33.199,10.0.3.10,10.0.2.197,80,44136,18,58,64240,63,2197437586,1879759053,0,0.008
19:11:33.256,10.0.2.54,10.0.3.10,24941,80,32,114,17544,62,1638498472,0,60,0.057
19:11:33.328,10.0.3.10,10.0.2.57,80,65337,18,58,64240,63,2056559566,660010690,0,0.072
19:11:33.351,10.0.2.126,10.0.3.10,9943,80,18,77,20793,62,213357929,0,23,0.023
19:11:33.352,10.0.3.10,10.0.2.126,80,9943,4,54,0,63,0,0,0,0.001
19:11:33.423,10.0.2.186,10.0.3.10,51443,80,18,99,28744,62,1885185095,0,45,0.071
19:11:33.425,10.0.3.10,10.0.2.186,80,51443,4,54,0,63,0,0,0,0.002
19:11:33.425,10.0.3.10,10.0.2.188,80,24840,18,58,64240,63,1309083516,339051829,0,0.0
19:11:33.450,10.0.2.203,10.0.3.10,6885,80,2,54,64240,62,1332968050,0,0,0.025
19:11:33.452,10.0.3.10,10.0.2.203,80,6885,18,58,64240,63,1477702149,1332968051,0,0.002
19:11:33.486,10.0.2.203,10.0.3.10,6885,80,24,150,64240,62,1332968051,598757586,96,0.034
19:11:33.490,10.0.3.10,10.0.2.203,80,6885,4,54,0,63,598757586,0,0,0.004
19:11:33.498,10.0.2.119,10.0.3.10,35722,80,32,66,10010,62,1457764353,0,12,0.008
19:11:33.554,10.0.3.10,10.0.2.200,80,60737,18,58,64240,63,3401514655,1749895973,0,0.056
19:11:33.577,10.0.2.116,10.0.3.10,56741,80,32,67,3088,62,1394604291,0,13,0.023
19:11:33.651,10.0.2.183,10.0.3.10,13272,80,24,89,16579,62,425355412,0,35,0.074
19:11:33.659,10.0.3.10,10.0.2.183,80,13272,4,54,0,63,0,0,0,0.008
19:11:33.679,10.0.3.10,10.0.2.153,80,4786,18,58,64240,63,2926334994,2827963495,0,0.02
19:11:33.735,10.0.2.120,10.0.3.10,33734,80,24,74,12131,62,1550181084,0,20,0.056
19:11:33.741,10.0.3.10,10.0.2.120,80,33734,4,54,0,63,0,0,0,0.006
19:11:33.830,10.0.2.251,10.0.3.10,13516,80,32,112,8460,62,977670827,0,58,0.089
19:11:33.908,10.0.2.129,10.0.3.10,39899,80,24,78,16853,62,2032350274,0,24,0.078
19:11:33.910,10.0.3.10,10.0.2.129,80,39899,4,54,0,63,0,0,0,0.002
19:11:33.936,10.0.3.10,10.0.2.123,80,25278,18,58,64240,63,1083496515,2078506911,0,0.026
19:11:33.945,10.0.3.10,10.0.2.190,80,46625,18,58,64240,63,782292178,3896069930,0,0.009
19:11:33.970,10.0.3.10,10.0.2.181,80,52564,18,58,64240,63,2928630522,1685945507,0,0.025
19:11:33.976,10.0.2.242,10.0.3.10,44705,80,2,54,64240,62,20762905,0,0,0.006
19:11:33.977,10.0.3.10,10.0.2.242,80,44705,18,58,64240,63,3297914460,20762906,0,0.001
19:11:33.992,10.0.2.192,10.0.3.10,29980,80,1,71,13364,62,2748352693,0,17,0.015
19:11:33.999,10.0.3.10,10.0.2.243,80,40430,18,58,64240,63,2655735293,1676206150,0,0.007
19:11:34.024,10.0.2.242,10.0.3.10,44705,80,24,161,64240,62,20762906,59654578,107,0.025
19:11:34.024,10.0.3.10,10.0.2.242,80,44705,4,54,0,63,59654578,0,0,0.0
19:11:34.076,10.0.2.54,10.0.3.10,63538,80,24,108,3893,62,3760946072,0,54,0.052
19:11:34.077,10.0.3.10,10.0.2.54,80,63538,4,54,0,63,0,0,0,0.001
19:11:34.124,10.0.2.184,10.0.3.10,34256,80,18,111,8151,62,1194734461,0,57,0.047
19:11:34.125,10.0.3.10,10.0.2.184,80,34256,4,54,0,63,0,0,0,0.001
19:11:34.131,10.0.3.10,10.0.2.249,80,56573,18,58,64240,63,2174778986,389039059,0,0.006
19:11:34.192,10.0.3.10,10.0.2.251,80,19761,18,58,64240,63,1245070747,1847522901,0,0.061
19:11:34.211,10.0.2.63,10.0.3.10,63479,80,18,103,10108,62,1908415302,0,49,0.019
19:11:34.212,10.0.3.10,10.0.2.63,80,63479,4,54,0,63,0,0,0,0.001
19:11:34.227,10.0.3.10,10.0.2.117,80,52240,18,58,64240,63,3493598636,2547122598,0,0.015
19:11:34.305,10.0.2.189,10.0.3.10,64180,80,24,79,28945,62,2585321155,0,25,0.078
19:11:34.307,10.0.3.10,10.0.2.189,80,64180,4,54,0,63,0,0,0,0.002
19:11:34.323,10.0.2.198,10.0.3.10,18883,80,2,54,64240,62,844736704,0,0,0.016
19:11:34.324,10.0.3.10,10.0.2.198,80,18883,18,58,64240,63,3929161937,844736705,0,0.001
19:11:34.355,10.0.2.198,10.0.3.10,18883,80,24,150,64240,62,844736705,1028327568,96,0.031
19:11:34.355,10.0.3.10,10.0.2.198,80,18883,4,54,0,63,1028327568,0,0,0.0
19:11:34.362,10.0.2.252,10.0.3.10,40925,80,24,76,25821,62,3347689234,0,22,0.007
19:11:34.363,10.0.3.10,10.0.2.252,80,40925,4,54,0,63,0,0,0,0.001
19:11:34.431,10.0.2.62,10.0.3.10,31690,80,1,109,13484,62,2194173280,0,55,0.068
19:11:34.447,10.0.3.10,10.0.2.226,80,20069,18,58,64240,63,923048105,2461475720,0,0.016
19:11:34.448,10.0.3.10,10.0.2.58,80,12473,18,58,64240,63,1692563779,3674634774,0,0.001
19:11:34.449,10.0.3.10,10.0.2.182,80,57697,18,58,64240,63,2021017669,1108968914,0,0.001
19:11:34.480,10.0.3.10,10.0.2.203,80,6885,18,58,64240,63,1477702149,1332968051,0,0.031
19:11:34.510,10.0.2.182,10.0.3.10,50878,80,18,76,3694,62,1829720194,0,22,0.03
19:11:34.512,10.0.3.10,10.0.2.182,80,50878,4,54,0,63,0,0,0,0.002
19:11:34.591,10.0.2.57,10.0.3.10,60276,80,24,80,6052,62,3206381452,0,26,0.079
19:11:34.592,10.0.3.10,10.0.2.57,80,60276,4,54,0,63,0,0,0,0.001
19:11:34.657,10.0.2.123,10.0.3.10,51184,80,1,109,21884,62,2955398161,0,55,0.065
19:11:34.706,10.0.3.10,10.0.2.123,80,44801,18,58,64240,63,2178483579,3459216589,0,0.049
19:11:34.706,10.0.3.10,10.0.2.153,80,39558,18,58,64240,63,1320698808,3228438539,0,0.0
19:11:34.707,10.0.3.10,10.0.2.62,80,34401,18,58,64240,63,1147098296,673628849,0,0.001
19:11:34.708,10.0.3.10,10.0.2.57,80,22302,18,58,64240,63,1974982750,1557462477,0,0.001
19:11:34.731,10.0.2.56,10.0.3.10,19086,80,2,69,13120,62,1366349601,0,15,0.023
19:11:34.732,10.0.3.10,10.0.2.56,80,19086,18,58,64240,63,2662075444,1366349602,0,0.001
19:11:34.780,10.0.2.54,10.0.3.10,65064,80,1,80,23525,62,2456112143,0,26,0.048
19:11:34.831,10.0.2.250,10.0.3.10,26845,80,2,75,14247,62,1840786093,0,21,0.051
19:11:34.831,10.0.3.10,10.0.2.250,80,26845,18,58,64240,63,3503002130,1840786094,0,0.0
19:11:34.838,10.0.3.10,10.0.2.198,80,57620,18,58,64240,63,1400111651,2208591875,0,0.007
19:11:34.896,10.0.3.10,10.0.2.64,80,13909,18,58,64240,63,1762190371,793345864,0,0.058
19:11:34.920,10.0.2.60,10.0.3.10,24769,80,18,94,4163,62,2156874558,0,40,0.024
19:11:34.921,10.0.3.10,10.0.2.60,80,24769,4,54,0,63,0,0,0,0.001
19:11:34.960,10.0.3.10,10.0.2.163,80,53582,18,58,64240,63,370916519,3230317838,0,0.039
19:11:34.981,10.0.2.248,10.0.3.10,29135,80,1,98,4271,62,3418524027,0,44,0.021
19:11:34.991,10.0.3.10,10.0.2.242,80,44705,18,58,64240,63,3297914460,20762906,0,0.01
19:11:35.026,10.0.2.128,10.0.3.10,28843,80,1,82,25731,62,1484569843,0,28,0.035
19:11:35.087,10.0.3.10,10.0.2.117,80,29526,18,58,64240,63,2647628327,165598715,0,0.061
19:11:35.111,10.0.2.127,10.0.3.10,11065,80,1,76,22072,62,760258728,0,22,0.024
19:11:35.175,10.0.2.123,10.0.3.10,15669,80,18,97,20244,62,3427216459,0,43,0.064
19:11:35.176,10.0.3.10,10.0.2.123,80,15669,4,54,0,63,0,0,0,0.001
19:11:35.216,10.0.3.10,10.0.2.174,80,24229,18,58,64240,63,3579766765,2948487029,0,0.04
19:11:35.219,10.0.3.10,10.0.2.184,80,44220,18,58,64240,63,1887612742,2776383090,0,0.003
19:11:35.219,10.0.3.10,10.0.2.197,80,44136,18,58,64240,63,2197437586,1879759053,0,0.0
19:11:35.242,10.0.2.57,10.0.3.10,4371,80,1,108,12477,62,2202747223,0,54,0.023
19:11:35.323,10.0.2.124,10.0.3.10,61405,80,24,101,7426,62,11215537,0,47,0.081
19:11:35.323,10.0.3.10,10.0.2.124,80,61405,4,54,0,63,0,0,0,0.0
19:11:35.344,10.0.3.10,10.0.2.198,80,18883,18,58,64240,63,3929161937,844736705,0,0.021
19:11:35.408,10.0.2.57,10.0.3.10,36408,80,2,103,11377,62,2241098190,0,49,0.064
19:11:35.409,10.0.3.10,10.0.2.57,80,36408,18,58,64240,63,2907477188,2241098191,0,0.001
19:11:35.473,10.0.2.249,10.0.3.10,46805,80,18,104,15038,62,803186653,0,50,0.064
19:11:35.474,10.0.3.10,10.0.2.249,80,46805,4,54,0,63,0,0,0,0.001
19:11:35.535,10.0.2.129,10.0.3.10,6580,80,18,93,13634,62,2477536773,0,39,0.061
19:11:35.536,10.0.3.10,10.0.2.129,80,6580,4,54,0,63,0,0,0,0.001
19:11:35.568,10.0.3.10,10.0.2.200,80,60737,18,58,64240,63,3401514655,1749895973,0,0.032
19:11:35.599,10.0.2.192,10.0.3.10,7223,80,18,99,28752,62,3675609215,0,45,0.031
19:11:35.600,10.0.3.10,10.0.2.192,80,7223,4,54,0,63,0,0,0,0.001
19:11:35.679,10.0.2.121,10.0.3.10,46499,80,2,85,25902,62,2684468477,0,31,0.079
19:11:35.679,10.0.3.10,10.0.2.121,80,46499,18,58,64240,63,2935722626,2684468478,0,0.0
19:11:35.729,10.0.2.120,10.0.3.10,10690,80,32,79,13046,62,3570688251,0,25,0.05
19:11:35.759,10.0.3.10,10.0.2.56,80,19086,18,58,64240,63,2662075444,1366349602,0,0.03
19:11:35.820,10.0.2.252,10.0.3.10,34834,80,1,70,14501,62,3027722252,0,16,0.061
19:11:35.856,10.0.3.10,10.0.2.250,80,26845,18,58,64240,63,3503002130,1840786094,0,0.036
19:11:35.888,10.0.2.129,10.0.3.10,43482,80,24,93,29917,62,2765234547,0,39,0.032
19:11:35.891,10.0.3.10,10.0.2.129,80,43482,4,54,0,63,0,0,0,0.003
19:11:35.938,10.0.2.128,10.0.3.10,13504,80,18,83,7675,62,3716853927,0,29,0.047
19:11:35.939,10.0.3.10,10.0.2.128,80,13504,4,54,0,63,0,0,0,0.001
19:11:35.984,10.0.3.10,10.0.2.181,80,52564,18,58,64240,63,2928630522,1685945507,0,0.045
19:11:36.015,10.0.2.181,10.0.3.10,48396,80,2,94,24044,62,660742195,0,40,0.031
19:11:36.019,10.0.3.10,10.0.2.181,80,48396,18,58,64240,63,397074861,660742196,0,0.004
19:11:36.020,10.0.3.10,10.0.2.243,80,40430,18,58,64240,63,2655735293,1676206150,0,0.001
19:11:36.059,10.0.2.192,10.0.3.10,43219,80,18,101,5056,62,3803251541,0,47,0.039
19:11:36.059,10.0.3.10,10.0.2.192,80,43219,4,54,0,63,0,0,0,0.0
19:11:36.117,10.0.2.125,10.0.3.10,58898,80,24,94,16582,62,1925729971,0,40,0.058
19:11:36.118,10.0.3.10,10.0.2.125,80,58898,4,54,0,63,0,0,0,0.001
19:11:36.190,10.0.2.253,10.0.3.10,13630,80,24,80,23582,62,3121056015,0,26,0.072
19:11:36.192,10.0.3.10,10.0.2.253,80,13630,4,54,0,63,0,0,0,0.002
19:11:36.223,10.0.2.250,10.0.3.10,21747,80,2,77,24680,62,343485098,0,23,0.031
19:11:36.224,10.0.3.10,10.0.2.250,80,21747,18,58,64240,63,187652865,343485099,0,0.001
19:11:36.244,10.0.3.10,10.0.2.193,80,50551,18,58,64240,63,3196926929,287473647,0,0.02
19:11:36.274,10.0.2.124,10.0.3.10,63355,80,18,111,17422,62,2232301586,0,57,0.03
19:11:36.275,10.0.3.10,10.0.2.124,80,63355,4,54,0,63,0,0,0,0.001
19:11:36.347,10.0.2.57,10.0.3.10,27070,80,1,100,10068,62,1907677243,0,46,0.072
19:11:36.433,10.0.3.10,10.0.2.57,80,36408,18,58,64240,63,2907477188,2241098191,0,0.086
19:11:36.440,10.0.2.246,10.0.3.10,12701,80,1,102,27224,62,2000082560,0,48,0.007
19:11:36.496,10.0.3.10,10.0.2.203,80,6885,18,58,64240,63,1477702149,1332968051,0,0.056
19:11:36.502,10.0.2.250,10.0.3.10,59713,80,24,87,17277,62,3753972323,0,33,0.006
19:11:36.503,10.0.3.10,10.0.2.250,80,59713,4,54,0,63,0,0,0,0.001
19:11:36.575,10.0.2.124,10.0.3.10,61015,80,1,106,22158,62,3820820838,0,52,0.072
19:11:36.636,10.0.2.128,10.0.3.10,62963,80,1,108,22631,62,3977435992,0,54,0.061
19:11:36.683,10.0.2.254,10.0.3.10,54706,80,32,89,25339,62,2908117992,0,35,0.047
19:11:36.688,10.0.3.10,10.0.2.121,80,46499,18,58,64240,63,2935722626,2684468478,0,0.005
19:11:36.737,10.0.2.191,10.0.3.10,51420,80,1,107,25464,62,1174225839,0,53,0.049
19:11:36.754,10.0.3.10,10.0.2.52,80,27422,18,58,64240,63,2236689509,399876893,0,0.017
19:11:36.791,10.0.2.183,10.0.3.10,49776,80,24,102,18645,62,2696280116,0,48,0.037
19:11:36.792,10.0.3.10,10.0.2.183,80,49776,4,54,0,63,0,0,0,0.001
19:11:36.858,10.0.2.55,10.0.3.10,57392,80,24,72,26442,62,661745298,0,18,0.066
