Time,Src_IP,Dst_IP,S_Port,D_Port,Flags,Len,Win,TTL,Seq,Ack,Payload_Size,IAT
19:00:50.897,10.0.2.247,10.0.3.10,8164,80,32,81,25937,64,3055523689,0,41,0.076
19:00:50.961,10.0.2.61,10.0.3.10,24700,80,24,66,23374,64,2719898380,0,26,0.064
19:00:51.005,10.0.2.253,10.0.3.10,51633,80,2,83,28102,64,3641897944,0,43,0.044
19:00:51.077,10.0.2.60,10.0.3.10,60428,80,18,85,10156,64,595053336,0,45,0.072
19:00:51.157,10.0.2.247,10.0.3.10,63991,80,2,59,9995,64,3420278368,0,19,0.08
19:00:51.217,10.0.2.254,10.0.3.10,7474,80,1,53,8930,64,424393678,0,13,0.06
19:00:51.273,10.0.2.120,10.0.3.10,32710,80,2,62,29378,64,3786081628,0,22,0.056
19:00:51.341,10.0.2.247,10.0.3.10,65163,80,32,81,4553,64,3890781293,0,41,0.068
19:00:51.423,10.0.2.54,10.0.3.10,54658,80,18,54,6579,64,2851867768,0,14,0.082
19:00:51.477,10.0.2.186,10.0.3.10,53880,80,2,76,23956,64,2222149510,0,36,0.054
19:00:51.537,10.0.2.129,10.0.3.10,64638,80,32,81,3815,64,3947788044,0,41,0.06
19:00:51.625,10.0.2.187,10.0.3.10,35507,80,1,77,15341,64,3969077406,0,37,0.088
19:00:51.689,10.0.2.252,10.0.3.10,32716,80,1,91,5601,64,81646897,0,51,0.064
19:00:51.741,10.0.2.193,10.0.3.10,11185,80,2,68,25835,64,1515323315,0,28,0.052
19:00:51.781,10.0.2.250,10.0.3.10,9202,80,1,96,25935,64,2939126870,0,56,0.04
19:00:51.829,10.0.2.193,10.0.3.10,54836,80,1,95,14025,64,1036472339,0,55,0.048
19:00:51.893,10.0.2.254,10.0.3.10,54795,80,1,97,9429,64,1786859716,0,57,0.064
19:00:51.957,10.0.2.188,10.0.3.10,60566,80,1,55,21299,64,1540548755,0,15,0.064
19:00:52.006,10.0.2.251,10.0.3.10,37467,80,1,82,26289,64,1485478321,0,42,0.049
19:00:52.093,10.0.2.185,10.0.3.10,32652,80,1,86,3077,64,3460955735,0,46,0.087
19:00:52.141,10.0.2.246,10.0.3.10,37189,80,32,93,6701,64,2119548680,0,53,0.048
19:00:52.209,10.0.2.118,10.0.3.10,59903,80,24,93,7891,64,1626695581,0,53,0.068
19:00:52.265,10.0.2.60,10.0.3.10,6592,80,32,59,21397,64,302602918,0,19,0.056
19:00:52.349,10.0.2.59,10.0.3.10,60700,80,32,66,28220,64,1787952813,0,26,0.084
19:00:52.437,10.0.2.182,10.0.3.10,63361,80,32,83,29940,64,1127563722,0,43,0.088
19:00:52.502,10.0.2.250,10.0.3.10,35702,80,1,83,5563,64,3338467443,0,43,0.065
19:00:52.593,10.0.2.247,10.0.3.10,13747,80,2,58,5947,64,3328616877,0,18,0.091
19:00:52.633,10.0.2.61,10.0.3.10,41873,80,18,87,23764,64,1590912524,0,47,0.04
19:00:52.693,10.0.2.183,10.0.3.10,4057,80,32,88,6120,64,1868725470,0,48,0.06
19:00:52.773,10.0.2.58,10.0.3.10,46008,80,32,51,12513,64,12011553,0,11,0.08
19:00:52.830,10.0.2.248,10.0.3.10,5721,80,32,85,27407,64,78605181,0,45,0.057
19:00:52.922,10.0.2.54,10.0.3.10,55018,80,18,56,4706,64,2427772123,0,16,0.092
19:00:52.985,10.0.2.60,10.0.3.10,34551,80,18,86,5730,64,1377143599,0,46,0.063
19:00:53.061,10.0.2.119,10.0.3.10,61174,80,24,55,16538,64,402239909,0,15,0.076
19:00:53.129,10.0.2.253,10.0.3.10,9752,80,18,59,5576,64,3823634842,0,19,0.068
19:00:53.221,10.0.2.60,10.0.3.10,1138,80,32,87,25665,64,1039600157,0,47,0.092
19:00:53.313,10.0.2.61,10.0.3.10,2978,80,24,96,16429,64,1922740549,0,56,0.092
19:00:53.381,10.0.2.254,10.0.3.10,35932,80,32,68,17758,64,477702004,0,28,0.068
19:00:53.465,10.0.2.119,10.0.3.10,46818,80,24,72,664,64,3500946645,0,32,0.084
19:00:53.513,10.0.2.254,10.0.3.10,16445,80,18,87,6692,64,2610576165,0,47,0.048
19:00:53.594,10.0.2.188,10.0.3.10,38021,80,1,73,7473,64,1336449120,0,33,0.081
19:00:53.677,10.0.2.249,10.0.3.10,31233,80,24,89,28084,64,2235175738,0,49,0.083
19:00:53.745,10.0.2.59,10.0.3.10,61725,80,2,87,18211,64,581893744,0,47,0.068
19:00:53.825,10.0.2.251,10.0.3.10,52928,80,24,53,20729,64,315280285,0,13,0.08
19:00:53.893,10.0.2.126,10.0.3.10,21063,80,1,97,3716,64,2323585134,0,57,0.068
19:00:53.965,10.0.2.249,10.0.3.10,18882,80,18,82,27030,64,2547126699,0,42,0.072
19:00:54.046,10.0.2.184,10.0.3.10,48192,80,32,70,8384,64,1112625714,0,30,0.081
19:00:54.109,10.0.2.55,10.0.3.10,28009,80,2,85,14021,64,2009395950,0,45,0.063
19:00:54.173,10.0.2.59,10.0.3.10,2051,80,24,97,16954,64,1595747210,0,57,0.064
19:00:54.221,10.0.2.183,10.0.3.10,26049,80,1,55,8422,64,127254992,0,15,0.048
19:00:54.281,10.0.2.64,10.0.3.10,26577,80,2,73,24291,64,1064060082,0,33,0.06
19:00:54.341,10.0.2.118,10.0.3.10,53193,80,2,91,4641,64,1234332134,0,51,0.06
19:00:54.385,10.0.2.247,10.0.3.10,42004,80,32,78,28118,64,1690387714,0,38,0.044
19:00:54.474,10.0.2.250,10.0.3.10,45526,80,2,74,16509,64,464714002,0,34,0.089
19:00:54.549,10.0.2.253,10.0.3.10,21163,80,2,76,11129,64,2204977789,0,36,0.075
19:00:54.617,10.0.2.127,10.0.3.10,58432,80,32,52,4288,64,3427773098,0,12,0.068
19:00:54.673,10.0.2.119,10.0.3.10,59023,80,1,75,4532,64,1740841579,0,35,0.056
19:00:54.741,10.0.2.53,10.0.3.10,56086,80,18,68,27508,64,3357623148,0,28,0.068
19:00:54.830,10.0.2.250,10.0.3.10,44268,80,32,84,5514,64,935538390,0,44,0.089
19:00:54.910,10.0.2.57,10.0.3.10,62459,80,2,51,1472,64,2558194589,0,11,0.08
19:00:54.977,10.0.2.118,10.0.3.10,25237,80,2,96,27023,64,2842771838,0,56,0.067
19:00:55.068,10.0.2.61,10.0.3.10,43006,80,32,63,20053,64,3745833300,0,23,0.091
19:00:55.113,10.0.2.246,10.0.3.10,39000,80,2,52,11492,64,1104542302,0,12,0.045
19:00:55.165,10.0.2.117,10.0.3.10,54286,80,2,55,24087,64,425735336,0,15,0.052
19:00:55.237,10.0.2.250,10.0.3.10,30455,80,1,64,26413,64,1141045579,0,24,0.072
19:00:55.317,10.0.2.246,10.0.3.10,33832,80,24,98,1118,64,1712988931,0,58,0.08
19:00:55.385,10.0.2.185,10.0.3.10,36890,80,2,61,3836,64,1384864635,0,21,0.068
19:00:55.445,10.0.2.64,10.0.3.10,12462,80,2,82,2079,64,828945646,0,42,0.06
19:00:55.501,10.0.2.64,10.0.3.10,18427,80,24,77,14089,64,792015203,0,37,0.056
19:00:55.585,10.0.2.122,10.0.3.10,41789,80,32,62,600,64,647347200,0,22,0.084
19:00:55.647,10.0.2.125,10.0.3.10,58595,80,1,91,2221,64,3548047375,0,51,0.062
19:00:55.737,10.0.2.118,10.0.3.10,61877,80,2,89,10210,64,176691754,0,49,0.09
19:00:55.805,10.0.2.55,10.0.3.10,10567,80,32,55,27351,64,1011459718,0,15,0.068
19:00:55.885,10.0.2.59,10.0.3.10,3697,80,2,73,27243,64,2265443911,0,33,0.08
19:00:55.925,10.0.2.250,10.0.3.10,62996,80,2,90,7280,64,1306955107,0,50,0.04
19:00:56.001,10.0.2.54,10.0.3.10,11201,80,18,79,2507,64,3071595237,0,39,0.076
19:00:56.045,10.0.2.51,10.0.3.10,40148,80,2,76,9733,64,862835056,0,36,0.044
19:00:56.105,10.0.2.253,10.0.3.10,22543,80,24,72,21903,64,317080348,0,32,0.06
19:00:56.149,10.0.2.190,10.0.3.10,38850,80,18,89,4206,64,3529217909,0,49,0.044
19:00:56.221,10.0.2.119,10.0.3.10,15042,80,24,74,2153,64,1967325671,0,34,0.072
19:00:56.309,10.0.2.128,10.0.3.10,64691,80,18,93,11485,64,2952343775,0,53,0.088
19:00:56.377,10.0.2.118,10.0.3.10,44743,80,32,64,13017,64,3306645762,0,24,0.068
19:00:56.437,10.0.2.187,10.0.3.10,7732,80,1,58,1290,64,3969630003,0,18,0.06
19:00:56.497,10.0.2.251,10.0.3.10,56858,80,18,80,14873,64,3904886308,0,40,0.06
19:00:56.546,10.0.2.55,10.0.3.10,47666,80,18,75,16019,64,1866564717,0,35,0.049
19:00:56.601,10.0.2.186,10.0.3.10,58644,80,1,67,4649,64,3714505900,0,27,0.055
19:00:56.693,10.0.2.248,10.0.3.10,39628,80,1,77,29700,64,743269703,0,37,0.092
19:00:56.753,10.0.2.250,10.0.3.10,32265,80,24,50,3072,64,2282088522,0,10,0.06
19:00:56.845,10.0.2.53,10.0.3.10,62265,80,32,87,26635,64,815914823,0,47,0.092
19:00:56.941,10.0.2.56,10.0.3.10,18435,80,32,92,1889,64,3621127392,0,52,0.096
19:00:57.001,10.0.2.59,10.0.3.10,24636,80,2,83,25894,64,3079531321,0,43,0.06
19:00:57.105,10.0.2.61,10.0.3.10,42416,80,18,98,26263,64,2058925622,0,58,0.104
19:00:57.165,10.0.2.59,10.0.3.10,24898,80,32,63,14940,64,2160564135,0,23,0.06
19:00:57.237,10.0.2.122,10.0.3.10,28772,80,18,99,27156,64,941731693,0,59,0.072
19:00:57.277,10.0.2.62,10.0.3.10,59262,80,32,95,29319,64,373810412,0,55,0.04
19:00:57.353,10.0.2.185,10.0.3.10,37330,80,18,69,15389,64,3383605345,0,29,0.076
19:00:57.405,10.0.2.59,10.0.3.10,6453,80,1,68,4419,64,1823428027,0,28,0.052
19:00:57.485,10.0.2.187,10.0.3.10,47899,80,2,65,9331,64,1841746296,0,25,0.08
19:00:57.549,10.0.2.189,10.0.3.10,37054,80,2,87,10836,64,3057221915,0,47,0.064
19:00:57.633,10.0.2.182,10.0.3.10,40269,80,2,56,25326,64,3606994634,0,16,0.084
19:00:57.673,10.0.2.254,10.0.3.10,44802,80,1,88,27145,64,420394503,0,48,0.04
19:00:57.757,10.0.2.54,10.0.3.10,1857,80,32,94,26190,64,3103302497,0,54,0.084
19:00:57.826,10.0.2.62,10.0.3.10,47396,80,18,100,6557,64,3577647340,0,60,0.069
19:00:57.894,10.0.2.61,10.0.3.10,35143,80,24,82,12151,64,2546364324,0,42,0.068
19:00:57.985,10.0.2.119,10.0.3.10,20358,80,24,73,12779,64,2570341853,0,33,0.091
19:00:58.069,10.0.2.61,10.0.3.10,12786,80,18,71,27313,64,881006892,0,31,0.084
19:00:58.113,10.0.2.119,10.0.3.10,10472,80,2,82,989,64,2431947044,0,42,0.044
19:00:58.165,10.0.2.181,10.0.3.10,2833,80,24,54,28288,64,1058479007,0,14,0.052
19:00:58.221,10.0.2.249,10.0.3.10,58939,80,2,78,2554,64,1361146742,0,38,0.056
19:00:58.278,10.0.2.119,10.0.3.10,12306,80,24,96,4917,64,3151212723,0,56,0.057
19:00:58.327,10.0.2.127,10.0.3.10,48116,80,24,78,17614,64,1530613209,0,38,0.049
19:00:58.389,10.0.2.251,10.0.3.10,35708,80,32,89,8784,64,2323835165,0,49,0.062
19:00:58.449,10.0.2.118,10.0.3.10,50509,80,1,78,17068,64,2342072661,0,38,0.06
19:00:58.505,10.0.2.122,10.0.3.10,51827,80,24,85,14796,64,2572097482,0,45,0.056
19:00:58.585,10.0.2.188,10.0.3.10,21150,80,24,70,21573,64,3164732907,0,30,0.08
19:00:58.637,10.0.2.57,10.0.3.10,36360,80,32,95,20982,64,2546635127,0,55,0.052
19:00:58.689,10.0.2.186,10.0.3.10,44858,80,32,54,29193,64,3081708137,0,14,0.052
19:00:58.770,10.0.2.117,10.0.3.10,47680,80,2,72,16895,64,2471818538,0,32,0.081
19:00:58.842,10.0.2.181,10.0.3.10,42620,80,32,84,13990,64,450604861,0,44,0.072
19:00:58.917,10.0.2.127,10.0.3.10,43498,80,1,88,16678,64,872912987,0,48,0.075
19:00:58.985,10.0.2.122,10.0.3.10,28940,80,2,94,15417,64,1668945843,0,54,0.068
19:00:59.057,10.0.2.58,10.0.3.10,62358,80,2,83,1527,64,3980523795,0,43,0.072
19:00:59.146,10.0.2.122,10.0.3.10,22173,80,32,72,28228,64,748496874,0,32,0.089
19:00:59.221,10.0.2.54,10.0.3.10,54786,80,1,75,3031,64,531604429,0,35,0.075
19:00:59.265,10.0.2.56,10.0.3.10,29932,80,18,89,11460,64,2767689704,0,49,0.044
19:00:59.346,10.0.2.189,10.0.3.10,26154,80,1,67,23688,64,1113816572,0,27,0.081
19:00:59.429,10.0.2.248,10.0.3.10,16394,80,24,59,1636,64,3925594339,0,19,0.083
19:00:59.497,10.0.2.191,10.0.3.10,38408,80,2,63,2161,64,1903993617,0,23,0.068
19:00:59.545,10.0.2.55,10.0.3.10,48558,80,1,73,21624,64,507197181,0,33,0.048
19:00:59.613,10.0.2.54,10.0.3.10,61700,80,24,55,29369,64,3379429236,0,15,0.068
19:00:59.701,10.0.2.188,10.0.3.10,65121,80,24,74,7688,64,2279319342,0,34,0.088
19:00:59.757,10.0.2.56,10.0.3.10,35128,80,18,95,10075,64,3420246226,0,55,0.056
19:00:59.833,10.0.2.63,10.0.3.10,64107,80,24,81,29029,64,81815001,0,41,0.076
19:00:59.921,10.0.2.125,10.0.3.10,1077,80,2,97,10719,64,1527867056,0,57,0.088
19:00:59.969,10.0.2.119,10.0.3.10,23481,80,1,96,21658,64,2163308982,0,56,0.048
19:01:00.065,10.0.2.247,10.0.3.10,53485,80,2,66,19848,64,3150444044,0,26,0.096
19:01:00.129,10.0.2.127,10.0.3.10,36427,80,1,75,6153,64,2761918114,0,35,0.064
19:01:00.169,10.0.2.184,10.0.3.10,62030,80,18,51,18902,64,3976781604,0,11,0.04
19:01:00.233,10.0.2.191,10.0.3.10,63730,80,18,73,18605,64,221330653,0,33,0.064
19:01:00.305,10.0.2.64,10.0.3.10,49105,80,32,82,24915,64,2601752984,0,42,0.072
19:01:00.377,10.0.2.118,10.0.3.10,61601,80,24,82,28461,64,3959535024,0,42,0.072
19:01:00.478,10.0.2.186,10.0.3.10,23823,80,18,54,14889,64,3185106536,0,14,0.101
19:01:00.561,10.0.2.190,10.0.3.10,20397,80,24,58,3707,64,2274255339,0,18,0.083
19:01:00.613,10.0.2.57,10.0.3.10,53752,80,32,72,26461,64,2635437979,0,32,0.052
19:01:00.711,10.0.2.116,10.0.3.10,27814,80,2,87,26799,64,3946951547,0,47,0.098
19:01:00.761,10.0.2.248,10.0.3.10,17334,80,24,68,9652,64,699127796,0,28,0.05
19:01:00.821,10.0.2.247,10.0.3.10,27189,80,18,61,2700,64,622495527,0,21,0.06
19:01:00.881,10.0.2.56,10.0.3.10,58899,80,1,98,25777,64,3740484329,0,58,0.06
19:01:00.969,10.0.2.116,10.0.3.10,45825,80,18,69,3193,64,2702364271,0,29,0.088
19:01:01.049,10.0.2.55,10.0.3.10,34841,80,2,88,1821,64,121704285,0,48,0.08
19:01:01.141,10.0.2.247,10.0.3.10,17383,80,32,56,13140,64,180079528,0,16,0.092
19:01:01.249,10.0.2.247,10.0.3.10,52601,80,24,87,16595,64,164879994,0,47,0.108
19:01:01.301,10.0.2.182,10.0.3.10,25607,80,32,90,13994,64,3699963991,0,50,0.052
19:01:01.364,10.0.2.249,10.0.3.10,37577,80,18,72,25957,64,141124582,0,32,0.063
19:01:01.421,10.0.2.246,10.0.3.10,50394,80,1,53,20160,64,3494657182,0,13,0.057
19:01:01.487,10.0.2.57,10.0.3.10,60700,80,1,74,2309,64,3392420216,0,34,0.066
19:01:01.565,10.0.2.183,10.0.3.10,40640,80,1,79,29339,64,1007374218,0,39,0.078
19:01:01.649,10.0.2.252,10.0.3.10,35636,80,32,80,3426,64,113618583,0,40,0.084
19:01:01.701,10.0.2.183,10.0.3.10,23614,80,2,77,10935,64,469310694,0,37,0.052
19:01:01.745,10.0.2.250,10.0.3.10,26861,80,24,93,27363,64,3024104070,0,53,0.044
19:01:01.829,10.0.2.53,10.0.3.10,22312,80,18,89,24776,64,943950505,0,49,0.084
19:01:01.905,10.0.2.52,10.0.3.10,37776,80,2,60,4450,64,2912407499,0,20,0.076
19:01:01.965,10.0.2.63,10.0.3.10,3585,80,32,71,15568,64,2812119096,0,31,0.06
19:01:02.033,10.0.2.249,10.0.3.10,41908,80,1,85,19460,64,3944930048,0,45,0.068
19:01:02.081,10.0.2.190,10.0.3.10,11756,80,2,56,12644,64,2161951858,0,16,0.048
19:01:02.157,10.0.2.54,10.0.3.10,37983,80,1,57,16304,64,1857252509,0,17,0.076
19:01:02.237,10.0.2.116,10.0.3.10,47638,80,2,66,16231,64,555569959,0,26,0.08
19:01:02.305,10.0.2.55,10.0.3.10,16437,80,18,65,7067,64,2570478364,0,25,0.068
19:01:02.377,10.0.2.121,10.0.3.10,42005,80,24,60,24863,64,754686943,0,20,0.072
19:01:02.457,10.0.2.252,10.0.3.10,8500,80,32,97,6949,64,3796640061,0,57,0.08
19:01:02.527,10.0.2.254,10.0.3.10,47920,80,18,71,28187,64,1935397660,0,31,0.07
19:01:02.589,10.0.2.191,10.0.3.10,30761,80,1,90,20703,64,1532018758,0,50,0.062
19:01:02.645,10.0.2.60,10.0.3.10,11131,80,2,71,20448,64,3798274187,0,31,0.056
19:01:02.745,10.0.2.190,10.0.3.10,22355,80,32,51,10068,64,3328393485,0,11,0.1
19:01:02.811,10.0.2.252,10.0.3.10,33827,80,2,69,14203,64,328063701,0,29,0.066
19:01:02.849,10.0.2.52,10.0.3.10,32084,80,2,73,21708,64,372016381,0,33,0.038
19:01:02.929,10.0.2.194,10.0.3.10,53800,80,1,70,18382,64,2412032084,0,30,0.08
19:01:03.001,10.0.2.250,10.0.3.10,53082,80,18,88,29757,64,1631013012,0,48,0.072
19:01:03.073,10.0.2.187,10.0.3.10,2366,80,2,72,15921,64,1005443097,0,32,0.072
19:01:03.162,10.0.2.64,10.0.3.10,37202,80,32,60,12299,64,2686026954,0,20,0.089
19:01:03.225,10.0.2.183,10.0.3.10,20524,80,32,65,22278,64,431804267,0,25,0.063
19:01:03.305,10.0.2.246,10.0.3.10,40297,80,24,61,14133,64,1801217047,0,21,0.08
19:01:03.345,10.0.2.189,10.0.3.10,22181,80,18,72,28344,64,512938733,0,32,0.04
19:01:03.429,10.0.2.121,10.0.3.10,32300,80,32,59,27746,64,3540468335,0,19,0.084
19:01:03.477,10.0.2.129,10.0.3.10,55318,80,24,77,15049,64,1689771693,0,37,0.048
19:01:03.550,10.0.2.61,10.0.3.10,30033,80,18,55,19643,64,2986469169,0,15,0.073
19:01:03.601,10.0.2.119,10.0.3.10,15051,80,2,73,26956,64,2582090366,0,33,0.051
19:01:03.673,10.0.2.51,10.0.3.10,44160,80,32,69,13163,64,2309906417,0,29,0.072
19:01:03.733,10.0.2.194,10.0.3.10,7275,80,24,60,9681,64,3595285248,0,20,0.06
19:01:03.817,10.0.2.124,10.0.3.10,16039,80,32,63,21353,64,1600997533,0,23,0.084
19:01:03.905,10.0.2.129,10.0.3.10,48471,80,18,58,1015,64,2355849679,0,18,0.088
19:01:03.981,10.0.2.51,10.0.3.10,37348,80,24,92,11429,64,394681001,0,52,0.076
19:01:04.035,10.0.2.127,10.0.3.10,27045,80,32,72,23912,64,1226459441,0,32,0.054
19:01:04.089,10.0.2.246,10.0.3.10,3796,80,2,96,2848,64,3216214377,0,56,0.054
19:01:04.181,10.0.2.247,10.0.3.10,18478,80,24,53,7685,64,703810294,0,13,0.092
19:01:24.273,10.0.2.191,10.0.3.10,37002,80,18,68,27288,64,142435142,0,28,20.092
19:01:24.337,10.0.2.191,10.0.3.10,30149,80,2,98,28987,64,737000135,0,58,0.064
19:01:24.417,10.0.2.187,10.0.3.10,23070,80,2,63,7832,64,2899661070,0,23,0.08
19:01:24.473,10.0.2.54,10.0.3.10,38797,80,32,66,3516,64,3238108351,0,26,0.056
19:01:24.537,10.0.2.60,10.0.3.10,39730,80,2,95,9285,64,2232230935,0,55,0.064
19:01:24.621,10.0.2.183,10.0.3.10,39576,80,24,84,17968,64,2613366294,0,44,0.084
19:01:24.709,10.0.2.249,10.0.3.10,8248,80,24,66,12405,64,151817974,0,26,0.088
19:01:24.785,10.0.2.53,10.0.3.10,17509,80,18,82,19501,64,544146852,0,42,0.076
19:01:24.857,10.0.2.116,10.0.3.10,54001,80,2,58,21826,64,2552474893,0,18,0.072
19:01:24.933,10.0.2.185,10.0.3.10,29668,80,32,65,12901,64,980987060,0,25,0.076
19:01:25.013,10.0.2.129,10.0.3.10,14419,80,1,88,12377,64,1705244123,0,48,0.08
19:01:25.065,10.0.2.251,10.0.3.10,48550,80,2,50,18751,64,3313613370,0,10,0.052
19:01:25.153,10.0.2.126,10.0.3.10,19035,80,18,62,23142,64,66543517,0,22,0.088
19:01:25.229,10.0.2.250,10.0.3.10,22963,80,2,98,7423,64,2672296298,0,58,0.076
19:01:25.317,10.0.2.57,10.0.3.10,9734,80,32,51,888,64,487116822,0,11,0.088
19:01:25.385,10.0.2.249,10.0.3.10,21133,80,24,60,11548,64,3075395324,0,20,0.068
19:01:25.441,10.0.2.182,10.0.3.10,44767,80,2,96,10630,64,1562161547,0,56,0.056
19:01:25.501,10.0.2.248,10.0.3.10,39275,80,18,85,5921,64,3384417039,0,45,0.06
19:01:25.581,10.0.2.248,10.0.3.10,62924,80,18,91,24013,64,3632247870,0,51,0.08
19:01:25.649,10.0.2.248,10.0.3.10,47874,80,24,89,1079,64,999359245,0,49,0.068
19:01:25.738,10.0.2.61,10.0.3.10,15423,80,24,87,3503,64,3515824463,0,47,0.089
19:01:25.825,10.0.2.194,10.0.3.10,36681,80,1,82,13220,64,2993419657,0,42,0.087
19:01:25.901,10.0.2.251,10.0.3.10,40727,80,1,59,14750,64,3594067927,0,19,0.076
19:01:25.957,10.0.2.188,10.0.3.10,57788,80,24,71,7175,64,1175750336,0,31,0.056
19:01:26.013,10.0.2.124,10.0.3.10,32940,80,1,82,1341,64,2924054932,0,42,0.056
19:01:26.109,10.0.2.128,10.0.3.10,16987,80,18,66,6709,64,3420734763,0,26,0.096
19:01:26.169,10.0.2.59,10.0.3.10,27230,80,32,80,24235,64,2427224857,0,40,0.06
19:01:26.221,10.0.2.254,10.0.3.10,31908,80,18,85,11735,64,3622321695,0,45,0.052
19:01:26.303,10.0.2.129,10.0.3.10,52013,80,1,79,17575,64,3773486071,0,39,0.082
19:01:26.385,10.0.2.254,10.0.3.10,35853,80,24,61,11229,64,3076898407,0,21,0.082
19:01:26.429,10.0.2.188,10.0.3.10,56548,80,2,86,5471,64,1333847077,0,46,0.044
19:01:26.505,10.0.2.186,10.0.3.10,36289,80,2,59,7036,64,3611328256,0,19,0.076
19:01:26.581,10.0.2.64,10.0.3.10,52120,80,2,94,18343,64,1941929235,0,54,0.076
19:01:26.637,10.0.2.116,10.0.3.10,3288,80,2,96,29333,64,279618820,0,56,0.056
19:01:26.677,10.0.2.52,10.0.3.10,28435,80,18,70,23852,64,132618431,0,30,0.04
19:01:26.749,10.0.2.56,10.0.3.10,47824,80,2,70,1467,64,2602870346,0,30,0.072
19:01:26.817,10.0.2.58,10.0.3.10,2424,80,1,91,19412,64,2884256351,0,51,0.068
19:01:26.857,10.0.2.56,10.0.3.10,54281,80,32,100,8799,64,1708635700,0,60,0.04
19:01:26.909,10.0.2.254,10.0.3.10,48728,80,2,69,18688,64,371129707,0,29,0.052
19:01:26.997,10.0.2.58,10.0.3.10,51986,80,2,88,22732,64,2911766599,0,48,0.088
19:01:27.050,10.0.2.119,10.0.3.10,13553,80,2,76,1642,64,897543653,0,36,0.053
19:01:27.105,10.0.2.184,10.0.3.10,5795,80,18,67,21082,64,2718430127,0,27,0.055
19:01:27.170,10.0.2.123,10.0.3.10,3035,80,1,73,27690,64,2056071289,0,33,0.065
19:01:27.257,10.0.2.121,10.0.3.10,19456,80,24,56,29474,64,3269270929,0,16,0.087
19:01:27.337,10.0.2.53,10.0.3.10,45654,80,1,62,5938,64,2871059323,0,22,0.08
19:01:27.409,10.0.2.248,10.0.3.10,55912,80,24,62,22461,64,1208000366,0,22,0.072
19:01:27.493,10.0.2.193,10.0.3.10,24958,80,18,88,9076,64,371729304,0,48,0.084
19:01:27.554,10.0.2.250,10.0.3.10,29175,80,18,88,5125,64,1799045695,0,48,0.061
19:01:27.637,10.0.2.125,10.0.3.10,8066,80,1,81,13879,64,467511060,0,41,0.083
19:01:27.677,10.0.2.59,10.0.3.10,57608,80,1,74,28928,64,3597485212,0,34,0.04
19:01:27.745,10.0.2.56,10.0.3.10,41712,80,18,53,29337,64,1737845260,0,13,0.068
19:01:27.785,10.0.2.64,10.0.3.10,65282,80,18,100,6231,64,3754520201,0,60,0.04
19:01:27.889,10.0.2.252,10.0.3.10,19478,80,18,92,25121,64,3139516482,0,52,0.104
19:01:27.961,10.0.2.56,10.0.3.10,56642,80,2,62,13112,64,802039288,0,22,0.072
19:01:28.049,10.0.2.64,10.0.3.10,55767,80,24,83,21387,64,1476527341,0,43,0.088
19:01:28.109,10.0.2.129,10.0.3.10,18739,80,32,55,5895,64,2787608424,0,15,0.06
19:01:28.173,10.0.2.128,10.0.3.10,18884,80,18,56,16992,64,2436677952,0,16,0.064
19:01:28.262,10.0.2.252,10.0.3.10,16057,80,18,59,8196,64,1569666702,0,19,0.089
19:01:28.321,10.0.2.60,10.0.3.10,15458,80,2,73,12816,64,632298977,0,33,0.059
19:01:28.382,10.0.2.251,10.0.3.10,27540,80,24,56,5563,64,3631040086,0,16,0.061
19:01:28.465,10.0.2.51,10.0.3.10,22116,80,24,83,17069,64,172973679,0,43,0.083
19:01:28.529,10.0.2.125,10.0.3.10,30980,80,18,91,10460,64,3758704537,0,51,0.064
19:01:28.617,10.0.2.59,10.0.3.10,16751,80,18,88,26562,64,2917187501,0,48,0.088
19:01:28.686,10.0.2.128,10.0.3.10,12385,80,2,52,15153,64,3693144255,0,12,0.069
19:01:28.745,10.0.2.188,10.0.3.10,9039,80,32,74,28672,64,2018121836,0,34,0.059
19:01:28.786,10.0.2.121,10.0.3.10,28386,80,32,70,25325,64,2735616935,0,30,0.041
19:01:28.825,10.0.2.247,10.0.3.10,63262,80,32,99,4674,64,2943230492,0,59,0.039
19:01:28.913,10.0.2.51,10.0.3.10,17808,80,24,60,22908,64,3173153856,0,20,0.088
19:01:28.958,10.0.2.55,10.0.3.10,20581,80,24,95,23541,64,3133175562,0,55,0.045
19:01:29.001,10.0.2.61,10.0.3.10,55052,80,2,84,8567,64,2937205539,0,44,0.043
19:01:29.073,10.0.2.116,10.0.3.10,47674,80,32,60,3655,64,3982597501,0,20,0.072
19:01:29.185,10.0.2.254,10.0.3.10,15398,80,1,62,10765,64,2454733321,0,22,0.112
19:01:29.249,10.0.2.116,10.0.3.10,1824,80,1,75,15259,64,3224579903,0,35,0.064
19:01:29.321,10.0.2.56,10.0.3.10,9885,80,24,65,10118,64,1429448248,0,25,0.072
19:01:29.405,10.0.2.128,10.0.3.10,15888,80,2,66,10998,64,2278575274,0,26,0.084
19:01:29.453,10.0.2.181,10.0.3.10,3186,80,1,61,25753,64,3067418189,0,21,0.048
19:01:29.537,10.0.2.186,10.0.3.10,36889,80,18,80,14198,64,3101288569,0,40,0.084
19:01:29.613,10.0.2.118,10.0.3.10,64334,80,2,78,27718,64,3513851317,0,38,0.076
19:01:29.662,10.0.2.56,10.0.3.10,25419,80,32,59,25099,64,874034497,0,19,0.049
